# START,0,0,0,0,0,0
# TARGET,1.5708,0,0,0,0,0
# OBS,-0.6,-0.4,-0.6,-0.4,-1,0.5
Iter,q_0,q_1,q_2,q_3,q_4,q_5,err
321,0.154249,0.0222573,-0.0600315,-0.308303,-0.0307708,-0.256452,1.47393
322,0.278834,-0.00338122,-0.0412455,-0.11697,0.109362,-0.375852,1.35565
323,0.227684,-0.0964461,-0.120947,-0.0662682,0.0279696,-0.253347,1.3774
324,0.279084,0.0453069,-0.261269,-0.213832,-0.0462402,-0.261466,1.36201
325,0.414719,-0.0240451,-0.111269,-0.235067,-0.138507,-0.279232,1.22551
326,0.324737,0.0630496,-0.125673,-0.207976,0.0400537,-0.363906,1.32277
327,0.203429,-0.0413806,-0.238244,-0.0870246,0.116329,-0.363405,1.44268
328,0.305221,0.0664296,-0.388244,-0.262237,-0.0180174,-0.202284,1.36632
329,0.266849,-0.0835704,-0.398963,-0.0666862,0.043406,-0.218114,1.38576
330,0.416849,-0.0651129,-0.27808,0.0911053,0.147855,-0.187232,1.21589
331,0.309391,-0.046427,-0.186997,0.0519565,0.1364,-0.114278,1.28943
332,0.244903,-0.0369546,-0.166034,0.004432,0.229934,-0.0998694,1.36007
333,0.339187,0.0719014,-0.215032,-0.195568,0.203339,0.0523782,1.28476
334,0.401455,0.216842,-0.215255,-0.235921,0.00333903,0.168004,1.24282
335,0.251455,0.286179,-0.283522,-0.219271,0.0649962,0.189293,1.41106
336,0.256989,0.213904,-0.237255,-0.098479,0.264996,-0.0100015,1.38136
337,0.206595,0.227657,-0.156087,-0.277887,0.36638,0.0510321,1.46673
338,0.264171,0.192174,-0.222408,-0.293843,0.280513,-0.0647161,1.40103
339,0.310261,0.309342,-0.0814068,-0.361069,0.440417,-0.0345178,1.42014
340,0.220186,0.159342,-0.121149,-0.51933,0.384697,-0.0305082,1.51091
341,0.278112,0.0868931,-0.271149,-0.351634,0.377509,-0.0528981,1.42164
342,0.3955,0.151621,-0.295646,-0.285161,0.232198,0.026752,1.2758
343,0.346725,0.210244,-0.23839,-0.218275,0.270914,-0.146401,1.31979
344,0.294822,0.183364,-0.166555,-0.298907,0.193236,0.0292966,1.34797
345,0.280508,0.0671584,-0.141692,-0.152175,0.240621,-0.000640441,1.3306
346,0.130508,0.0606426,-0.10939,0.0478254,0.13092,-0.036598,1.45287
347,0.280508,-0.0390043,0.035149,-0.0737903,0.159275,0.0770141,1.30551
348,0.331707,-0.0603508,0.0993709,-0.245938,0.331756,-0.122986,1.31702
349,0.444788,-0.0431581,-0.00284637,-0.0459379,0.386694,-0.141264,1.20057
350,0.301351,-0.176251,-0.0282164,0.122036,0.324356,0.0112818,1.328
351,0.189774,-0.13831,-0.111592,0.299456,0.408958,0.0387291,1.4823
352,0.198759,-0.211849,-0.171208,0.131603,0.303759,-0.0347868,1.43787
353,0.190874,-0.117423,-0.196146,-0.0354619,0.147324,0.0423091,1.40755
354,0.0518284,-0.0806286,-0.166503,0.0350072,0.0231878,0.114421,1.53504
355,-0.00370313,-0.0326945,-0.252887,-0.0858213,-0.139697,0.14606,1.61006
356,-0.0458527,0.00275415,-0.138513,0.0521966,-0.148212,0.217878,1.64466
357,-0.0090049,0.0973382,-0.0239132,-0.147803,0.0273629,0.40914,1.64189
358,-0.0914658,0.0145523,0.101227,-0.100721,0.115408,0.235639,1.68895
359,0.0585342,-0.135448,0.0394286,-0.203455,0.137798,0.22992,1.55566
360,0.145365,-0.0532107,0.107742,-0.0266125,0.0882293,0.0962266,1.43668
361,0.215568,-0.0257605,-0.00754969,0.133287,0.0552841,0.0589396,1.36443
362,0.102256,-0.052244,0.0684306,0.209949,-0.0439655,-0.00268057,1.48662
363,0.0309123,0.097756,-0.0704883,0.237538,0.0252584,0.0219639,1.56311
364,0.167667,0.170138,-0.220488,0.190852,0.0409056,0.0302249,1.44407
365,0.100307,0.139383,-0.243685,0.0100368,0.0794528,0.00744583,1.49921
366,0.175561,0.221189,-0.102634,-0.0834025,0.204684,-0.0459732,1.43426
367,0.192189,0.358158,-0.00760541,-0.0408628,0.390119,-0.123321,1.48255
368,0.265478,0.384559,-0.0655671,0.113081,0.446968,-0.0841404,1.44072
369,0.32704,0.310387,-0.215567,0.238628,0.523565,-0.191565,1.4344
370,0.401259,0.333237,-0.337199,0.0703707,0.324826,-0.123537,1.31084
371,0.253881,0.183237,-0.366147,0.204766,0.344101,-0.131167,1.44203
372,0.191607,0.09035,-0.379454,0.136178,0.474588,-0.0210049,1.51609
373,0.237733,0.0351211,-0.326155,0.233202,0.496691,0.0104032,1.47847
374,0.225673,-0.0603418,-0.30911,0.278985,0.355668,-0.140756,1.46037
375,0.362747,0.049942,-0.250126,0.0976825,0.474662,0.0592444,1.3277
376,0.275977,0.103695,-0.20831,-0.0222932,0.279571,0.259244,1.36988
377,0.226375,0.0247259,-0.0756418,0.177707,0.232759,0.160413,1.38755
378,0.305003,-0.00745365,-0.200928,0.288569,0.229182,0.108454,1.33799
379,0.360111,0.117532,-0.207746,0.127525,0.213965,0.149558,1.26773
380,0.242979,0.0652162,-0.133572,0.0297186,0.157951,0.209266,1.36192
381,0.228829,0.0522498,-0.120792,-0.0622364,-0.0120959,0.120935,1.3553
382,0.115562,0.154706,-0.135264,-0.262236,0.0485933,0.142354,1.50044
383,0.197033,0.035013,-0.220341,-0.3627,0.116579,0.155416,1.45131
384,0.332572,0.0217449,-0.128583,-0.3209,-0.0441099,0.10975,1.29119
385,0.432177,-0.0267287,-0.016435,-0.24326,0.0206301,0.0665833,1.16682
386,0.44648,0.0701186,-0.0356925,-0.288063,0.193403,0.256187,1.20677
387,0.470371,-0.0447115,-0.0293709,-0.153965,0.378343,0.456187,1.26046
388,0.368391,0.0976929,-0.0750281,-0.340849,0.379364,0.475213,1.3953
389,0.238457,0.239971,-0.190681,-0.397032,0.267808,0.43924,1.51372
390,0.252625,0.2107,-0.101403,-0.485581,0.0691546,0.42603,1.48806
391,0.355901,0.199023,-0.221548,-0.349246,0.113289,0.413134,1.36753
392,0.385855,0.0508361,-0.0975128,-0.149246,-0.0350628,0.274044,1.23077
393,0.245824,-0.0498728,0.021071,-0.0296753,-0.122855,0.46251,1.4101
394,0.290143,-0.0239866,-0.0421358,0.126209,-0.0910575,0.431998,1.36135
395,0.198429,-0.112563,-0.0500235,0.151405,0.0233626,0.348902,1.4296
396,0.151578,-0.102377,-0.0364055,0.0887416,-0.00911651,0.331998,1.4643
397,0.112702,-0.0493671,-0.0544833,-0.0470441,0.106185,0.373795,1.51151
398,0.106418,-0.199367,-0.0342643,0.146206,0.138201,0.40863,1.54686
399,0.170368,-0.0924579,-0.156358,-0.0434444,0.12304,0.20863,1.43344
400,0.087904,-0.0421278,-0.142441,-0.216488,0.224147,0.259945,1.54458
401,-0.0452966,0.0707213,-0.292441,-0.187773,0.0743097,0.279985,1.67972
402,0.0741687,0.184645,-0.285698,-0.208661,0.0246238,0.141247,1.55554
403,0.182424,0.208494,-0.293095,-0.131126,-0.130537,0.234439,1.46497
404,0.332424,0.0819635,-0.143095,0.00764208,-0.330537,0.260486,1.3183
405,0.260322,0.0811887,-0.134176,0.136477,-0.414895,0.442667,1.45899
406,0.274964,0.0866305,-0.165365,0.182699,-0.412747,0.286756,1.41421
407,0.197423,0.145872,-0.0578656,0.016918,-0.408557,0.226477,1.4592
408,0.147805,0.0967142,-0.00217176,-0.168584,-0.396246,0.232859,1.50795
409,0.247962,0.00710142,0.140293,-0.260603,-0.241609,0.098537,1.38044
410,0.19503,0.0883658,0.117056,-0.235686,-0.0416087,0.0868284,1.40679
411,0.0450304,0.238366,0.0870616,-0.222546,0.00828111,0.276921,1.58702
412,0.193205,0.218049,-0.0422104,-0.28363,-0.0396812,0.317138,1.45934
413,0.0432049,0.258137,-0.179362,-0.33838,0.106652,0.377947,1.64349
414,0.193159,0.206504,-0.323703,-0.430549,0.172806,0.225664,1.52035
415,0.343159,0.0565039,-0.203149,-0.37712,0.132417,0.221893,1.32686
416,0.398488,0.0817903,-0.278396,-0.260867,0.058656,0.161618,1.24744
417,0.363634,-0.00501049,-0.13391,-0.456098,-0.105612,0.298358,1.33544
418,0.309448,-0.112966,-0.0425587,-0.396532,-3.96336e-05,0.16359,1.33775
419,0.292163,-0.0907488,-0.0733679,-0.427993,0.19996,0.15817,1.37721
420,0.231237,-0.0214742,-0.00730424,-0.227993,0.117365,0.234607,1.3841
421,0.240368,-0.100082,-0.0967847,-0.150987,0.0348867,0.0729922,1.34862
422,0.252922,0.0499177,-0.0967578,-0.064071,-0.0157765,0.198911,1.33887
423,0.394451,-0.0642262,-0.171084,-0.109446,0.164063,0.0890084,1.20996
424,0.332914,-0.0899383,-0.225923,-0.235617,0.256111,-0.072628,1.31067
425,0.439039,0.00887007,-0.147653,-0.403592,0.456111,-0.210954,1.31079
426,0.298697,0.0200939,-0.163202,-0.262543,0.403653,-0.105033,1.37411
427,0.262861,0.146416,-0.0985732,-0.347514,0.33292,0.0949668,1.408
428,0.254941,0.225453,-0.0650844,-0.147514,0.15138,0.134616,1.3599
429,0.404941,0.0754526,-0.195114,-0.120564,0.208929,0.334616,1.25425
430,0.428535,0.0195881,-0.100317,-0.0905779,0.386105,0.414437,1.28228
431,0.474444,-0.0793634,-0.148466,-0.00361717,0.238137,0.47069,1.22825
432,0.505166,0.0482272,-0.115536,-0.145173,0.438137,0.362382,1.22295
433,0.477999,-0.0269374,-0.248655,-0.229063,0.381178,0.389835,1.26748
434,0.469222,0.0699423,-0.166922,-0.179509,0.257648,0.343207,1.20939
435,0.452863,0.0509749,-0.198412,-0.0701325,0.144571,0.374424,1.20737
436,0.441729,-0.0465851,-0.148576,-0.212218,0.34433,0.405462,1.27555
437,0.340952,0.0639381,-0.141966,-0.372182,0.262901,0.265847,1.34725
438,0.31185,0.0994231,-0.0447048,-0.324558,0.382241,0.341821,1.40183
439,0.430001,0.249423,0.0514509,-0.21877,0.463047,0.244676,1.29939
440,0.280001,0.25986,-0.0043273,-0.180083,0.29012,0.353773,1.40551
441,0.230142,0.29174,-0.00656558,-0.0238215,0.377472,0.232596,1.4421
442,0.283802,0.151188,-0.0113575,-0.223821,0.449676,0.422514,1.45264
443,0.380132,0.107668,-0.0605821,-0.0453288,0.456836,0.360214,1.33171
444,0.467581,-0.042332,-0.0745439,-0.169605,0.477123,0.370461,1.27204
445,0.359175,0.0858969,-0.0763053,-0.325424,0.277123,0.170461,1.30115
446,0.209175,0.171867,-0.156443,-0.461299,0.22191,0.0362448,1.47356
447,0.342098,0.0901796,-0.135761,-0.261299,0.263725,0.0110221,1.29391
448,0.288131,-0.0146723,-0.132652,-0.0857183,0.150705,0.0869414,1.30409
449,0.217625,0.0600986,-0.10732,0.0323671,0.162703,-0.0393037,1.3694
450,0.362697,0.00848768,-0.0187911,-0.167633,0.306302,-0.140196,1.26551
451,0.295661,0.0446461,-0.146145,-0.231915,0.233138,-0.0718834,1.32764
452,0.286264,0.171299,-0.0735004,-0.126244,0.196942,0.0135744,1.31897
453,0.214863,0.235168,-0.183584,-0.14488,0.0828393,0.174312,1.40918
454,0.29929,0.0856559,-0.127856,-0.168106,0.267044,0.22574,1.33826
455,0.422032,0.141795,-0.0466131,-0.00987183,0.115873,0.166461,1.17608
456,0.445598,0.0311649,0.0954583,-0.104044,0.208098,0.0814646,1.15625
457,0.423578,0.140776,0.0921285,-0.163291,0.388656,0.140736,1.24175
458,0.369296,0.22162,-0.0283478,-0.337566,0.195776,0.267136,1.31041
459,0.344228,0.0982682,-0.145159,-0.306541,0.228515,0.388963,1.35376
460,0.487752,0.0335844,-0.149845,-0.319372,0.296044,0.206469,1.19534
461,0.362691,0.0144454,-0.0887342,-0.206869,0.458058,0.0841023,1.31426
462,0.386094,0.032573,-0.122206,-0.111253,0.517531,-0.0130038,1.3038
463,0.41009,-0.108907,-0.179608,-0.170673,0.438018,0.0441339,1.27055
464,0.395504,-0.155163,-0.172112,-0.332202,0.555194,-0.0185455,1.3616
465,0.358146,-0.00516291,-0.0966762,-0.255089,0.401342,-0.00248556,1.30616
466,0.401966,-0.140379,-0.201461,-0.202873,0.340175,-0.148715,1.26706
467,0.377913,-0.280969,-0.143537,-0.34973,0.540175,0.0351131,1.39207
468,0.428092,-0.19925,-0.225225,-0.280724,0.365612,0.0428037,1.26906
469,0.402691,-0.112732,-0.123959,-0.39871,0.277681,-0.0446375,1.27695
470,0.468266,0.00819303,-0.09284,-0.206673,0.393579,-0.0103036,1.19247
471,0.400946,0.00744342,-0.0495549,-0.0921663,0.491225,-0.203627,1.28931
472,0.453295,-0.0260964,0.0506979,-0.0170583,0.334226,-0.0568718,1.16931
473,0.310165,-0.120801,0.0852319,-0.0202809,0.34091,0.0855065,1.31719
474,0.298542,-0.161516,-0.00768619,-0.0294492,0.226636,0.144095,1.31064
475,0.27659,-0.22337,-0.10834,-0.150555,0.313618,0.0538941,1.36401
476,0.42659,-0.117247,-0.00663268,-0.159432,0.1138,0.146901,1.17599
477,0.359298,-0.0537477,0.143367,-0.132879,0.00552315,0.231024,1.24989
478,0.287924,-0.129246,0.0362698,-0.0161041,0.131489,0.0563776,1.29789
479,0.34319,-0.0734766,0.163047,-0.216104,0.308778,0.163769,1.30685
480,0.449345,-0.114224,0.0667475,-0.0161041,0.178692,0.0799797,1.14619
481,0.460913,-0.0944594,0.00350113,-0.197447,-0.0213078,0.0112882,1.13152
482,0.310928,-0.0361317,0.0449709,-0.0536419,0.143249,0.211288,1.28788
483,0.184566,-0.159522,0.096401,0.146358,-0.0567512,0.190617,1.42033
484,0.334566,-0.266196,0.0328269,-0.0169136,-0.197264,0.0266058,1.28067
485,0.292393,-0.394781,-0.0569119,0.0877361,-0.0550447,0.129113,1.34937
486,0.294734,-0.426013,0.0742065,-0.112264,0.0842187,0.175438,1.36594
487,0.373954,-0.421135,-0.0218673,-0.116716,-0.0570998,0.176321,1.28773
488,0.520518,-0.563541,-0.104806,-0.182355,0.0480965,0.303349,1.24869
489,0.610954,-0.607321,-0.125786,-0.206257,0.209053,0.3902,1.24276
490,0.758448,-0.615009,-0.0985187,-0.115043,0.198899,0.209508,1.06983
491,0.908448,-0.635593,0.0486875,0.0155543,0.0981513,0.0693717,0.927223
492,1.05845,-0.524874,-0.0836922,-0.109631,0.234817,-0.0477608,0.78386
493,1.20286,-0.428308,0.00495747,-0.00825405,0.0735655,-0.0606964,0.572723
494,1.33402,-0.315675,-0.0479774,0.139714,0.0868735,-0.232352,0.488948
495,1.431,-0.178256,-0.184607,-0.0184288,0.00452892,-0.0361724,0.29507
496,1.51717,-0.0797106,-0.034607,-0.0779309,-0.104484,-0.233115,0.285938
497,1.54294,-0.0206776,-0.169963,-0.259632,-0.190485,-0.230414,0.43229
498,1.39294,-0.106416,-0.239955,-0.19772,-0.0185907,-0.430414,0.570288
499,1.47516,-0.0590376,-0.335013,-0.0488823,0.0261226,-0.415868,0.548528
