s,map,is_failed,is_success,iter,elapsed,f_err
1,90,0,1,138,5.78586,0.0787446
1,89,0,0,200,8.3979,0.671428
1,88,0,0,200,8.22388,0.43884
1,87,0,0,200,8.72635,7.40211
1,86,0,0,200,8.5808,3.28929
1,85,0,0,200,7.67572,1.02841
1,84,0,0,200,7.58067,1.04852
1,83,0,1,53,1.77042,0.0400738
1,82,0,0,200,8.20356,2.39251
1,81,0,1,162,6.17184,0.0897295
1,80,0,1,183,7.22419,0.0578518
1,79,0,1,127,5.12182,0.0832735
1,78,0,0,200,7.57127,0.358422
1,77,0,0,200,7.7356,3.84891
1,76,0,1,78,2.88792,0.051462
1,75,0,1,66,2.47136,0.0698305
1,74,0,0,200,8.02756,0.828273
1,73,0,1,63,2.02973,0.0986453
1,72,0,0,200,8.16475,1.31104
1,71,0,0,200,8.42608,1.89905
1,70,0,1,84,2.70886,0.0719232
1,69,0,0,200,7.96497,0.734977
1,68,0,1,187,7.9769,0.0874827
1,67,0,0,200,8.73016,0.896961
1,66,0,1,179,7.53625,0.0817765
1,65,0,1,46,1.61005,0.0852414
1,64,0,1,109,3.96052,0.0712296
1,63,0,0,200,8.47144,1.4686
1,62,0,0,200,8.05742,0.452201
1,61,0,1,62,2.34203,0.0798271
1,60,0,0,200,8.03833,1.58657
1,59,0,0,200,8.0533,0.915486
1,58,0,0,200,7.37676,1.2043
1,57,0,0,200,7.52365,1.87041
1,56,0,1,112,4.5633,0.0374769
1,55,0,0,200,8.00489,1.23311
1,54,0,0,200,7.95847,1.21604
1,53,0,1,62,2.26636,0.0924305
1,52,0,0,200,7.81367,1.82825
1,51,0,0,200,7.98142,0.354417
1,50,0,1,84,3.40866,0.0450173
1,49,0,0,200,7.60144,1.26141
1,48,0,0,200,7.05287,1.75643
1,47,0,1,62,2.35705,0.0792141
1,46,0,1,165,7.28172,0.077534
1,45,0,0,200,8.32772,0.844609
1,44,0,1,120,4.50233,0.0827293
1,43,0,0,200,8.24003,0.79397
1,42,0,0,200,8.53531,0.763726
1,41,0,0,200,8.62828,1.32981
1,40,0,0,200,8.04322,1.11646
1,39,0,0,200,7.38301,1.59372
1,38,0,0,200,7.18382,1.28064
1,37,0,1,84,3.09077,0.0747045
1,36,0,0,200,8.31095,1.07814
1,35,0,1,73,2.7759,0.098002
1,34,0,0,200,7.59683,1.45975
1,33,0,1,199,8.34398,0.0736944
1,32,0,1,57,1.8517,0.0833157
1,31,0,0,200,7.87388,1.29505
1,30,0,0,200,8.14218,0.89249
1,29,0,1,75,2.73462,0.0633456
1,28,0,0,200,7.72359,0.729952
1,27,0,0,200,8.12519,1.01323
1,26,0,1,168,7.12937,0.0862249
1,25,0,1,51,1.88856,0.0923859
1,24,0,0,200,7.45981,1.49716
1,23,0,0,200,7.71917,2.41759
1,22,0,0,200,7.83289,0.589322
1,21,0,0,200,8.30977,0.702928
1,20,0,0,200,8.01501,1.15423
1,19,0,0,200,7.4137,1.57958
1,18,0,0,200,8.92357,3.51854
1,17,0,0,200,8.27606,0.421657
1,16,0,1,169,6.41511,0.0886096
1,15,0,0,200,8.53358,0.376111
1,14,0,0,200,7.4073,1.35302
1,13,0,0,200,7.53425,2.17646
1,12,0,1,79,2.78998,0.0840789
1,11,0,0,200,8.76402,0.982128
1,10,0,0,200,7.48414,4.15107
1,9,0,1,93,3.7229,0.0901564
1,8,0,1,112,4.55278,0.0746941
1,7,0,1,74,2.63522,0.0702583
1,6,0,0,200,7.85283,1.16063
1,5,0,1,126,5.44148,0.0973994
1,4,0,0,200,7.84117,0.871648
1,3,0,1,127,5.25886,0.0722006
1,2,0,0,200,8.15249,0.971645
1,1,0,0,200,7.91689,0.881921
1,0,0,1,140,5.83877,0.0335706
