169	0	1	51	1.66713	2.15551
168	0	1	142	4.5632	0.948844
167	1	0	200	6.41028	5.03011
166	0	1	69	2.25695	1.30644
165	0	1	61	2.00414	1.44255
164	0	1	102	3.30969	2.11785
163	0	1	29	0.972484	1.3234
162	1	0	28	0.924121	2.13572
161	0	1	36	1.19333	1.81872
160	0	1	126	4.07012	4.02147
159	0	1	176	5.7009	3.37889
158	0	1	172	5.55459	2.25106
157	0	1	66	2.2061	1.01087
156	1	0	178	5.76403	1.16273
155	0	1	47	1.54982	1.21159
154	1	0	200	6.3978	3.3795
153	0	1	108	3.53915	2.93815
152	0	1	37	1.22547	2.69475
151	1	0	36	1.17911	4.19184
150	1	0	37	1.21426	5.36402
149	1	0	200	6.41973	1.49401
148	1	0	200	6.43046	3.31687
147	1	0	45	1.48887	1.33118
146	1	0	200	6.39533	1.10479
145	1	0	98	3.22548	1.23956
144	1	0	200	6.39673	2.82689
143	1	0	200	6.44748	3.01703
142	1	0	55	1.79765	4.41041
141	0	1	57	1.85141	2.06674
140	0	1	104	3.35817	1.97251
139	0	1	146	4.76778	0.223609
138	0	1	150	4.87036	0.458974
137	0	1	180	5.80714	5.95732
136	0	1	61	2.003	0.739345
135	0	1	35	1.15251	1.39088
134	0	1	31	1.02118	1.32806
133	1	0	172	5.52098	5.63506
132	1	0	200	6.39274	1.79353
131	0	1	62	2.03776	0.900395
130	0	1	135	4.38365	0.913485
129	0	1	75	2.45418	1.52329
128	0	1	112	3.65775	1.63706
127	1	0	138	4.48565	1.19309
126	0	1	121	3.96088	1.46777
125	0	1	145	4.71239	0.475743
124	1	0	33	1.10982	2.40125
123	0	1	36	1.19982	5.05009
122	0	1	58	1.90141	2.69431
121	0	1	65	2.11369	0.450444
120	1	0	44	1.44241	1.56749
119	1	0	139	4.49404	4.64436
118	1	0	87	2.83948	5.47854
117	0	1	102	3.3061	4.75603
116	0	1	36	1.19728	5.04769
115	1	0	35	1.14797	2.83255
114	0	1	33	1.08922	6.81933
113	1	0	50	1.62829	4.98289
112	1	0	113	3.66399	2.68616
111	1	0	18	0.615488	4.56896
110	1	0	200	6.43104	2.07671
109	1	0	200	6.47671	1.10625
108	0	1	84	2.77301	0.894546
107	1	0	94	3.0594	2.5772
106	1	0	200	6.45884	3.35805
105	1	0	117	3.79574	1.412
104	1	0	200	6.4433	1.91393
103	0	1	141	4.54764	1.12534
102	0	1	178	5.75893	1.27428
101	0	1	74	2.44691	1.78499
100	0	1	183	5.94677	0.552351
99	1	0	200	6.43564	1.59742
98	0	1	71	2.32752	0.946178
97	0	1	38	1.26903	2.35938
96	0	1	60	1.95115	0.7835
95	1	0	23	0.765488	4.5801
94	0	1	133	4.29921	0.773598
93	0	1	62	2.03518	2.61647
92	0	1	89	2.91887	2.10684
91	0	1	55	1.8346	5.34937
90	0	1	119	3.88722	0.8418
89	0	1	122	3.94807	0.277676
88	0	1	164	5.36413	2.89476
87	1	0	18	0.621918	2.69571
86	0	1	125	4.05216	0.978906
85	1	0	20	0.677297	4.75163
84	0	1	100	3.2579	4.09766
83	0	1	50	1.63072	0.672384
82	0	1	48	1.5605	0.974317
81	1	0	17	0.572763	3.18038
80	0	1	42	1.373	0.385554
79	0	1	151	4.89657	1.90321
78	0	1	149	4.83879	1.5772
77	0	1	29	0.988137	1.05591
76	0	1	95	3.08363	2.42202
75	0	1	48	1.59145	2.03218
74	0	1	46	1.51122	1.72514
73	0	1	27	0.896978	1.43007
72	0	1	40	1.31522	0.514528
