s,map,is_success,iter,elapsed,elapsed_rollout,elapsed_clustering,elapsed_connection,elapsed_guide,f_err
0,56,1,74,31.8578,0.119115,31.6303,0.00117249,0.107194,0.0827235
0,55,1,100,58.5261,0.140566,58.2622,0.00153518,0.121714,0.0927455
0,54,1,85,65.4113,0.126552,65.1722,0.00124536,0.111296,0.0884252
0,53,1,84,34.3713,0.130655,34.1135,0.00126022,0.125843,0.0803536
0,52,1,77,43.1304,0.127405,42.899,0.00116845,0.102834,0.0555743
0,51,1,81,50.778,0.118859,50.5404,0.00119679,0.117598,0.0856491
0,50,1,97,60.365,0.129449,60.1125,0.00143142,0.121679,0.0988894
0,49,1,78,45.889,0.116895,45.6563,0.00113056,0.114747,0.0941984
0,48,1,75,49.1641,0.132003,48.9287,0.001156,0.1023,0.0896185
0,47,1,98,24.8322,0.147765,24.5506,0.00142777,0.132417,0.0706658
0,46,1,82,31.8232,0.12089,31.587,0.00126858,0.114053,0.0949069
0,45,1,88,47.2314,0.12916,46.9847,0.00126087,0.116311,0.0986422
0,44,1,96,40.416,0.148846,40.1345,0.00138158,0.131282,0.0828116
0,43,1,96,59.3652,0.139732,59.1002,0.00145858,0.12381,0.0978139
0,42,1,69,54.4256,0.107214,54.2332,0.00103008,0.0840967,0.0903335
0,41,1,88,60.8668,0.140321,60.5953,0.0013369,0.129883,0.0431097
0,40,1,92,52.6313,0.148018,52.3522,0.00146762,0.129577,0.0834223
0,39,1,89,55.1258,0.126387,54.8785,0.00136288,0.119547,0.0949026
0,38,1,84,15.2848,0.116031,15.0522,0.00135123,0.115233,0.066267
0,37,1,86,45.5617,0.125511,45.3077,0.00133513,0.127117,0.0926012
0,36,1,95,64.3271,0.150173,64.0467,0.00138064,0.128866,0.0931417
0,35,1,91,53.4789,0.1463,53.2185,0.00131007,0.112781,0.0997199
0,34,1,81,55.8163,0.134709,55.5565,0.00130598,0.123795,0.0420899
0,33,1,93,57.5262,0.169148,57.2105,0.00132465,0.145248,0.0555323
0,32,1,94,67.8178,0.130271,67.5646,0.00151071,0.121445,0.0993382
0,31,1,86,44.9165,0.117101,44.6833,0.00145145,0.114599,0.0907864
0,30,1,78,48.2625,0.112507,48.0275,0.00134842,0.121163,0.079713
0,29,1,77,58.8018,0.103315,58.5971,0.00124872,0.100089,0.087736
0,28,1,82,40.5512,0.112883,40.3357,0.00128082,0.10132,0.0691834
0,27,1,97,70.341,0.132454,70.0811,0.00165231,0.125845,0.0685318
0,26,1,120,84.0808,0.159934,83.7655,0.00199701,0.153367,0.0748391
0,25,1,86,55.5694,0.10716,55.3437,0.00135055,0.117214,0.0888193
0,24,0,53,9.29284,0.0680272,9.12999,0.000764929,0.0940608,3.81706
0,23,1,95,52.322,0.126536,52.0743,0.00144856,0.119703,0.0925688
0,22,0,81,20.9007,0.103078,20.628,0.00130552,0.168363,3.57875
0,21,1,95,57.6204,0.132805,57.3516,0.00160466,0.134435,0.0384116
